F1,Accuracy,Recall,Precision,Query,Data,Dataset_size,Model,Round,Sample_size,Num_Labels,Trainset_absolute,Query_absolute,Test_absolute,Percent,Train_energy,Query_energy,Test_energy,Train_duration,Query_duration,Train_distribution,Query_distribution,Test_distribution,Datetime
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,69,50,4,4343,84977,38280,4.86,0.0384935552959627,0.0843607005170702,0.0367338228290326,373.6671948432922,788.3410868644714,"[0.35321206539258576, 0.3529818098088879, 0.20331568040524983, 0.09049044439327654]","[0.54, 0.3, 0.12, 0.04]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 16:19:08
0.91,0.91,0.91,0.91,Breaking_Ties,AG_News,127600,XLMR-Base,70,50,4,4393,84927,38280,4.92,0.0403574725629306,0.085075405525903,0.0380638621928424,378.06244683265686,787.6038706302643,"[0.35533803778738904, 0.35237878442977466, 0.20236740268609152, 0.08991577509674482]","[0.48, 0.36, 0.08, 0.08]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 16:45:01
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,71,50,4,4443,84877,38280,4.97,0.0404927347217811,0.0821482174849802,0.0367798889778276,382.2493872642517,786.8234100341797,"[0.35539050191312177, 0.3538149898717083, 0.20099032185460275, 0.08980418636056718]","[0.4, 0.34, 0.2, 0.06]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 17:10:58
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,72,50,4,4493,84827,38280,5.03,0.0392743709731306,0.084323321810578,0.038254395603571,386.60819244384766,786.3854575157166,"[0.3552192299131983, 0.3543289561540174, 0.20097930113509904, 0.08947251279768528]","[0.38, 0.34, 0.28]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 17:36:59
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,73,50,4,4543,84777,38280,5.09,0.0418924347956006,0.0825679791387637,0.0373147570219698,390.9054088592529,785.6195864677429,"[0.35505172793308387, 0.35461149020471056, 0.20184899845916796, 0.08848778340303765]","[0.44, 0.36, 0.16, 0.04]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 18:03:04
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,74,50,4,4593,84727,38280,5.14,0.0414204528146926,0.0848399280358563,0.0381063952054569,395.34733986854553,785.3762295246124,"[0.3555410407141302, 0.3551055954713695, 0.2013934247768343, 0.08795993903766601]","[0.44, 0.3, 0.2, 0.06]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 18:29:13
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,75,50,4,4643,84677,38280,5.2,0.0413848622574299,0.0844417992958371,0.0382855320697448,399.6287369728088,785.1652648448944,"[0.35601981477493, 0.35494292483308204, 0.20137841912556537, 0.08765884126642257]","[0.46, 0.32, 0.18, 0.04]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 18:55:25
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,76,50,4,4693,84627,38280,5.25,0.0393795925037953,0.083361119057602,0.0389608190532556,403.9506695270538,784.6853611469269,"[0.3560622203281483, 0.3556360536969955, 0.20115064990411252, 0.08715107607074365]","[0.48, 0.32, 0.16, 0.04]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 19:21:42
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,77,50,4,4743,84577,38280,5.31,0.0430495244980922,0.0841806562740564,0.0381007153077217,408.1895773410797,783.9780507087708,"[0.35694707990723173, 0.3556820577693443, 0.2007168458781362, 0.0866540164452878]","[0.44, 0.42, 0.12, 0.02]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 19:48:03
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,78,50,4,4793,84527,38280,5.37,0.0431758289184733,0.0833611721520753,0.0382570957984594,412.3102116584778,783.4135167598724,"[0.35760484039223867, 0.35656165240976423, 0.19987481744210306, 0.08595868975589402]","[0.44, 0.34, 0.14, 0.08]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 20:14:26
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,79,50,4,4843,84477,38280,5.42,0.0425730643449246,0.0833807097770751,0.0381106973181988,416.7257771492005,782.9779531955719,"[0.3584555027875284, 0.35639066694197813, 0.19863720834193682, 0.08651662192855668]","[0.5, 0.26, 0.18, 0.06]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 20:40:53
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,80,50,4,4893,84427,38280,5.48,0.0438692242167847,0.0839449216168821,0.0383797805355965,420.87784910202026,782.9263741970062,"[0.3578581647251175, 0.35744941753525444, 0.19844676067852032, 0.0862456570611077]","[0.44, 0.38, 0.12, 0.06]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 21:07:25
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,81,50,4,4943,84377,38280,5.53,0.0448183930177721,0.0844329765669048,0.0386572495289405,425.3577799797058,782.3464884757996,"[0.3582844426461663, 0.35808213635444064, 0.1976532470159822, 0.08598017398341089]","[0.42, 0.32, 0.18, 0.08]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 21:34:00
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,82,50,4,4993,84327,38280,5.59,0.0445688376058198,0.0840363372683612,0.0384526750416364,429.5998182296753,781.7758183479309,"[0.35890246344882837, 0.35770078109353093, 0.19747646705387542, 0.08592028840376527]","[0.4, 0.38, 0.14, 0.08]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 22:00:40
0.1,0.25,0.25,0.06,Breaking_Ties,AG_News,127600,XLMR-Base,83,50,4,5043,84277,38280,5.65,0.0452203008162805,0.0822354349500865,0.0377977545466919,433.5028162002564,780.6524047851562,"[0.35911163989688677, 0.3581201665675193, 0.19690660321237358, 0.0858615903232203]","[0.98, 0.02]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 22:27:23
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,84,50,4,5093,84227,38280,5.7,0.0451474543827523,0.0828505478534332,0.0367787625398224,438.4292359352112,781.3312540054321,"[0.3555860985666601, 0.3546043589240134, 0.19516984095817788, 0.09463970155114863]","[0.4, 0.36, 0.16, 0.08]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 22:54:08
0.9,0.9,0.9,0.91,Breaking_Ties,AG_News,127600,XLMR-Base,85,50,4,5143,84177,38280,5.76,0.0454101705498533,0.08399215014533,0.038012016979972,442.7131404876709,781.9009211063385,"[0.3556290103052693, 0.3550456931751896, 0.19482792144662647, 0.09449737507291464]","[0.54, 0.32, 0.12, 0.02]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 23:21:00
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,86,50,4,5193,84127,38280,5.81,0.0452655606841264,0.0826282325817136,0.0384258657833985,447.1395370960236,780.7840299606323,"[0.3568264972077797, 0.35528596187175043, 0.19410745233968804, 0.09378008858078182]","[0.36, 0.3, 0.2, 0.14]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 23:47:56
0.91,0.91,0.91,0.91,Breaking_Ties,AG_News,127600,XLMR-Base,87,50,4,5243,84077,38280,5.87,0.046743585505661,0.0834725414372504,0.0379403057115695,451.16534948349,779.5897881984711,"[0.35685676139614725, 0.35475872592027463, 0.19416364676711806, 0.09422086591646005]","[0.4, 0.36, 0.16, 0.08]","[0.25, 0.25, 0.25, 0.25]",2023-03-18 00:14:56
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,88,50,4,5293,84027,38280,5.93,0.0467092642531503,0.0830288826892493,0.0361157004152366,455.64078974723816,779.1908507347107,"[0.3568864538069148, 0.35518609484224445, 0.1938409219724164, 0.09408652937842434]","[0.48, 0.38, 0.1, 0.04]","[0.25, 0.25, 0.25, 0.25]",2023-03-18 00:41:58
